"term","Mike_Count"
"to hand over power to a",2
"to hang out and get to",2
"to have a couple of drinks",2
"to have a list of all",2
"to have a look at the",2
"to have a real appreciation for",2
"to have a significant impact on",2
"to have a successful career in",2
"to have been a part of",2
"to have her in my life",2
"to have nothing to do with",2
"to have to come up with",2
"to hear what you have to",2
"to help those less fortunate than",2
"to himself all things whether on",2
"to hold back the tears and",2
"to home depot to get a",2
"to join in on the fun",2
"to just have fun with my",2
"to keep an eye on it",2
"to keep in mind is that",2
"to keep them out of the",2
"to keep this cash cow alive",2
"to keep you in the loop",2
"to know each other a little",2
"to know the answer to this",2
"to know what its like to",2
"to know why i was refusing",2
"to learn the hard way that",2
"to leave me a comment letting",2
"to let them know that you",2
"to let you know that the",2
"to listen to in the winter",2
"to live in a country where",2
"to live it as opposed to",2
"to living it the way they",2
"to look at this problem lord",2
"to look forward to when i",2
"to look more and more like",2
"to maintain the integrity of the",2
"to make a card for my",2
"to make a good first impression",2
"to make a list of things",2
"to make a lot of money",2
"to make a name for himself",2
"to make a trip to the",2
"to make disciples of all nations",2
"to make it a little more",2
"to make it a point to",2
"to make it into a keychain",2
"to make it out of that",2
"to make its way to my",2
"to make one for each of",2
"to make sure he was awake",2
"to make sure i have the",2
"to make sure that you are",2
"to make sure that you have",2
"to make sure there are no",2
"to make the best of it",2
"to make the most of the",2
"to make the most out of",2
"to make your heart skip a",2
"to match the size of the",2
"to me it heightens the music",2
"to me that many people are",2
"to mean the world to you",2
"to meet with the group to",2
"to minutes or until golden brown",2
"to move on to the next",2
"to multiply and replenish the earth",2
"to my lords commissioners of the",2
"to offer me the role of",2
"to own whatever weapons and armor",2
"to pass it along to ten",2
"to pass this award on to",2
"to pick up a bottle of",2
"to pick up a copy of",2
"to play with their new makeup",2
"to please him for he that",2
"to point out that this is",2
"to post their experiences on our",2
"to preach good news to the",2
"to put it in front of",2
"to put on the new self",2
"to raise a family in the",2
"to reconcile to himself all things",2
"to rest as much as possible",2
"to rise until it has doubled",2
"to save us from our sin",2
"to say a big thank you",2
"to say how to say it",2
"to say i have not got",2
"to say thank you to each",2
"to say that all the time",2
"to say that there was a",2
"to see how much has changed",2
"to see how the police could",2
"to see if i can get",2
"to see if i could do",2
"to see if i could get",2
"to see if there is a",2
"to see if there was any",2
"to see if there were any",2
"to see that i was a",2
"to see them go at the",2
"to see them in your projects",2
"to see what all the fuss",2
"to see what beautiful surprise we",2
"to see what god has in",2
"to see what i could come",2
"to see what it felt like",2
"to see what works and what",2
"to see where im going with",2
"to see you all again soon",2
"to see your take on this",2
"to set the stage for the",2
"to settle for a share of",2
"to share with all of you",2
"to share with you one of",2
"to show i was on a",2
"to show me who you are",2
"to sit at the computer and",2
"to sit for a few minutes",2
"to spend more time with my",2
"to spend quite a bit of",2
"to spend some time in the",2
"to spend some time with my",2
"to spend the rest of my",2
"to stand out from the crowd",2
"to stand up and be strong",2
"to start out the new year",2
"to stay out of the way",2
"to step up to the plate",2
"to strike down statutes passed by",2
"to success in the music business",2
"to support the weight of the",2
"to take a few minutes to",2
"to take a long hard look",2
"to take a photo of it",2
"to take a picture of the",2
"to take a quick look at",2
"to take care of your body",2
"to take his people with him",2
"to take it easy and just",2
"to take my word for it",2
"to take no for an answer",2
"to take some getting used to",2
"to take some time to look",2
"to take the law into their",2
"to take their word for it",2
"to take up the jute mill",2
"to take you up on that",2
"to talk me out of it",2
"to talk to her about it",2
"to talk to you about something",2
"to talk to you today about",2
"to taste with salt and pepper",2
"to teach the child to share",2
"to tell him how much i",2
"to tell me what to do",2
"to tell you how much i",2
"to tell you i had a",2
"to tell you that i am",2
"to tell you that i have",2
"to the betrayal of the needs",2
"to the centers for disease control",2
"to the courts of the member",2
"to the end of the day",2
"to the end of the earth",2
"to the ends of the earth",2
"to the fact that i had",2
